"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R740","2020-04-12 00:00:00","58.000","258.000","1.900","23.600","0.810","1006.600","","0.000","-99.000","-99.000","-99.000","26.500","","21.300",""
"C0R100","2020-04-12 00:00:00","1006.000","26.000","2.100","17.200","0.910","903.100","","0.000","9.400","30.000","","23.100","","13.600",""
"C0X120","2020-04-12 00:00:00","28.000","1.000","2.000","21.700","0.860","1011.700","","0.000","-99.000","-99.000","-99.000","28.900","","20.000",""
"C0R670","2020-04-12 00:00:00","26.000","320.000","1.500","24.100","0.800","1011.000","","0.000","-99.000","-99.000","-99.000","27.000","","22.000",""
"C0W110","2020-04-12 00:00:00","16.000","15.000","3.600","16.100","0.940","1014.400","","12.500","-99.000","-99.000","-99.000","18.300","","16.000",""
"CM0130","2020-04-12 00:00:00","11.000","357.000","3.000","22.500","0.750","1013.400","","0.000","-99.000","-99.000","-99.000","25.100","","21.100",""
"C0AC70","2020-04-12 00:00:00","71.000","0.000","0.000","18.200","0.980","1006.500","","14.500","-99.000","-99.000","-99.000","24.500","","17.500",""
"CM0100","2020-04-12 00:00:00","25.000","190.000","0.900","18.900","0.870","1012.500","","18.000","-99.000","-99.000","-99.000","22.200","","17.600",""
"C0X050","2020-04-12 00:00:00","25.000","4.000","2.100","20.900","0.980","1009.900","","0.000","-99.000","-99.000","-99.000","29.100","","18.300",""
"C0K580","2020-04-12 00:00:00","26.000","15.000","1.200","19.800","0.990","1013.000","","0.500","-99.000","-99.000","-99.000","27.300","","18.700",""
"C0G650","2020-04-12 00:00:00","34.000","3.000","1.000","20.300","0.990","1010.700","","1.000","-99.000","-99.000","-99.000","27.200","","19.400",""
"C0T9B0","2020-04-12 00:00:00","558.000","0.000","0.000","17.600","0.990","951.000","","0.500","-99.000","-99.000","-99.000","20.900","","16.000",""
"C0E850","2020-04-12 00:00:00","104.000","336.000","0.500","17.500","0.980","1003.200","","22.500","-99.000","-99.000","-99.000","21.700","","16.600",""
"C0S990","2020-04-12 00:00:00","409.000","126.000","0.800","20.600","0.830","966.300","","0.000","-99.000","-99.000","-99.000","23.800","","18.500",""
"C0X240","2020-04-12 00:00:00","394.000","56.000","0.400","19.600","0.910","970.200","","0.000","-99.000","-99.000","-99.000","26.900","","16.000",""
"C0I090","2020-04-12 00:00:00","910.000","235.000","1.300","16.500","1.000","913.500","","3.500","-99.000","-99.000","-99.000","20.500","","14.700",""
"C0I490","2020-04-12 00:00:00","1601.000","241.000","6.100","12.700","0.990","841.700","","6.500","-99.000","-99.000","-99.000","16.600","","10.000",""
"C0Z050","2020-04-12 00:00:00","830.000","0.000","0.100","16.400","0.970","922.300","","0.000","-99.000","-99.000","-99.000","20.100","","14.400",""
"C0X150","2020-04-12 00:00:00","18.000","32.000","2.400","21.900","0.860","1013.100","","0.000","-99.000","-99.000","-99.000","29.100","","20.500",""
"C0R690","2020-04-12 00:00:00","248.000","303.000","0.600","21.400","0.890","983.500","","0.000","-99.000","-99.000","-99.000","25.600","","18.700",""
"C0R490","2020-04-12 00:00:00","49.000","360.000","2.600","23.200","0.810","1007.200","","0.000","-99.000","-99.000","-99.000","29.400","","20.300",""
"C0B010","2020-04-12 00:00:00","38.000","244.000","3.400","18.400","1.000","1008.000","","12.500","-99.000","-99.000","-99.000","24.200","","18.000",""
"C0X230","2020-04-12 00:00:00","29.000","15.000","1.400","20.900","0.860","1012.000","","0.000","-99.000","-99.000","-99.000","28.600","","18.700",""
"C0S770","2020-04-12 00:00:00","375.000","284.000","0.400","18.500","1.000","969.500","","0.000","-99.000","-99.000","-99.000","24.700","","16.000",""
"C0H890","2020-04-12 00:00:00","440.000","0.000","0.000","17.900","0.960","963.700","","3.000","-99.000","-99.000","-99.000","24.900","","16.400",""
"C0K480","2020-04-12 00:00:00","56.000","6.000","3.000","19.100","0.990","1007.900","","1.000","-99.000","-99.000","-99.000","27.100","","19.100",""
"C0R540","2020-04-12 00:00:00","17.000","351.000","1.700","23.600","0.850","1010.800","","0.000","-99.000","-99.000","-99.000","26.900","","20.800",""
"C0Z160","2020-04-12 00:00:00","124.000","0.000","0.000","20.000","0.940","1001.900","","0.000","-99.000","-99.000","-99.000","24.500","","17.100",""
"C0AH50","2020-04-12 00:00:00","275.000","251.000","1.200","16.700","0.990","983.000","","12.500","-99.000","-99.000","-99.000","21.700","","15.500",""
"C0F850","2020-04-12 00:00:00","379.000","303.000","1.100","17.300","0.990","971.400","","7.500","-99.000","-99.000","-99.000","23.800","","17.300",""
"C0G800","2020-04-12 00:00:00","15.000","28.000","2.800","19.400","0.990","1012.900","","2.000","-99.000","-99.000","-99.000","24.400","","19.000",""
"C0U890","2020-04-12 00:00:00","116.000","0.000","0.000","19.600","0.990","1001.600","","2.500","-99.000","-99.000","-99.000","23.600","","16.700",""
"C0F860","2020-04-12 00:00:00","2215.000","213.000","1.700","10.100","1.000","780.100","","9.000","-99.000","-99.000","-99.000","13.100","","7.200",""
"CM0170","2020-04-12 00:00:00","106.000","244.000","2.300","19.500","0.990","1003.500","","2.000","-99.000","-99.000","-99.000","27.000","","16.900",""
"C0B020","2020-04-12 00:00:00","86.000","261.000","4.100","17.500","0.990","1003.000","","2.000","-99.000","-99.000","-99.000","24.700","","16.200",""
"C0I390","2020-04-12 00:00:00","1184.000","237.000","0.400","14.300","0.990","886.300","","7.000","-99.000","-99.000","-99.000","17.300","","11.200",""
"C0T9D0","2020-04-12 00:00:00","7.000","0.000","0.200","20.100","0.940","1013.000","","1.000","-99.000","-99.000","-99.000","25.900","","18.100",""
"C0C460","2020-04-12 00:00:00","482.000","0.000","0.000","15.800","0.970","961.500","","25.000","-99.000","-99.000","-99.000","20.600","","15.800",""
"C0AI40","2020-04-12 00:00:00","37.000","254.000","0.300","19.000","0.900","1011.100","","11.500","-99.000","-99.000","-99.000","24.400","","17.700",""
"C0O930","2020-04-12 00:00:00","69.000","0.000","0.100","21.200","0.990","1005.600","","0.000","-99.000","-99.000","-99.000","29.900","","17.600",""
"C0T870","2020-04-12 00:00:00","135.000","0.000","0.000","18.900","0.990","997.300","","0.500","-99.000","-99.000","-99.000","24.300","","16.800",""
"C0A920","2020-04-12 00:00:00","196.000","270.000","2.000","17.800","0.950","991.900","","11.000","-99.000","-99.000","-99.000","23.500","","15.800",""
"C0A940","2020-04-12 00:00:00","49.000","322.000","1.900","17.300","0.990","1009.300","","6.500","-99.000","-99.000","-99.000","23.300","","16.600",""
"C0S740","2020-04-12 00:00:00","289.000","16.000","0.800","19.600","0.970","980.800","","0.000","-99.000","-99.000","-99.000","24.900","","16.600",""
"C0U980","2020-04-12 00:00:00","573.000","326.000","6.300","14.600","1.000","948.800","","8.500","11.900","326.000","","21.500","","14.600",""
"C0V250","2020-04-12 00:00:00","298.000","117.000","0.700","21.600","0.880","979.100","","0.000","-99.000","-99.000","-99.000","31.300","","16.900",""
"C0AH70","2020-04-12 00:00:00","34.000","301.000","1.100","18.800","0.850","1011.400","","14.500","-99.000","-99.000","-99.000","25.000","","18.000",""
"C0M760","2020-04-12 00:00:00","40.000","3.000","1.600","20.700","0.920","1010.000","","0.000","-99.000","-99.000","-99.000","27.800","","19.300",""
"C0O950","2020-04-12 00:00:00","4.000","348.000","1.000","22.100","0.910","1012.400","","0.000","-99.000","-99.000","-99.000","28.700","","19.600",""
"C0F9A0","2020-04-12 00:00:00","425.000","348.000","1.800","17.200","1.000","966.000","","4.500","-99.000","-99.000","-99.000","24.800","","17.200",""
"C0A9F0","2020-04-12 00:00:00","35.000","268.000","0.500","18.600","0.970","1011.400","","12.500","-99.000","-99.000","-99.000","24.600","","17.900",""
"C0I460","2020-04-12 00:00:00","110.000","22.000","2.200","20.000","0.990","1002.100","","1.500","-99.000","-99.000","-99.000","26.900","","18.800",""
"C0E420","2020-04-12 00:00:00","19.000","0.000","0.000","18.000","0.950","1011.300","","14.000","-99.000","-99.000","-99.000","21.500","","17.200",""
"C0R190","2020-04-12 00:00:00","32.000","345.000","1.900","22.900","0.960","1008.800","","0.000","-99.000","-99.000","-99.000","29.800","","18.900",""
"C0I010","2020-04-12 00:00:00","1562.000","290.000","1.700","12.600","0.980","848.100","","9.000","-99.000","-99.000","-99.000","15.800","","10.700",""
"C0F930","2020-04-12 00:00:00","100.000","88.000","0.500","18.200","1.000","1003.100","","6.500","-99.000","-99.000","-99.000","23.600","","18.200",""
"C0X180","2020-04-12 00:00:00","62.000","10.000","0.400","21.300","0.990","1005.400","","0.000","-99.000","-99.000","-99.000","29.500","","18.700",""
"C0ACA0","2020-04-12 00:00:00","25.000","0.000","0.000","18.500","0.990","1011.000","","14.000","-99.000","-99.000","-99.000","23.300","","17.600",""
"C0X260","2020-04-12 00:00:00","39.000","28.000","2.000","20.700","0.930","1010.000","","0.000","-99.000","-99.000","-99.000","28.600","","18.700",""
"C0K500","2020-04-12 00:00:00","12.000","28.000","1.900","19.800","0.990","1012.100","","0.500","-99.000","-99.000","-99.000","27.500","","18.700",""
"CM0010","2020-04-12 00:00:00","68.000","0.000","0.000","18.100","0.870","1007.300","","16.500","-99.000","-99.000","-99.000","24.100","","18.100",""
"C0O990","2020-04-12 00:00:00","18.000","25.000","1.900","21.900","0.990","1011.200","","0.000","-99.000","-99.000","-99.000","29.500","","18.100",""
"C0E430","2020-04-12 00:00:00","258.000","0.000","0.000","17.000","0.970","989.500","","23.000","-99.000","-99.000","-99.000","21.600","","15.900",""
"C0D390","2020-04-12 00:00:00","146.000","0.000","0.000","17.500","0.980","997.200","","19.000","-99.000","-99.000","-99.000","21.400","","16.300",""
"C0T9F0","2020-04-12 00:00:00","251.000","0.000","0.100","19.500","0.930","984.400","","0.000","-99.000","-99.000","-99.000","25.100","","17.400",""
"C0R350","2020-04-12 00:00:00","35.000","309.000","2.800","24.200","0.820","1008.700","","0.000","-99.000","-99.000","-99.000","28.000","","21.400",""
"C0K550","2020-04-12 00:00:00","15.000","360.000","1.600","20.400","0.890","1013.000","","0.000","-99.000","-99.000","-99.000","29.300","","18.600",""
"C0C670","2020-04-12 00:00:00","250.000","203.000","1.600","16.800","0.940","986.900","","24.500","-99.000","-99.000","-99.000","21.800","","16.000",""
"C0A980","2020-04-12 00:00:00","11.000","0.000","0.000","18.500","0.990","1014.400","","13.500","-99.000","-99.000","-99.000","25.000","","17.200",""
"C0UA60","2020-04-12 00:00:00","566.000","340.000","0.700","16.900","0.990","948.900","","0.500","-99.000","-99.000","-99.000","21.300","","15.600",""
"C0V720","2020-04-12 00:00:00","15.000","10.000","1.400","24.600","0.690","1011.600","","0.000","-99.000","-99.000","-99.000","27.400","","21.900",""
"C0C480","2020-04-12 00:00:00","105.000","295.000","0.400","17.800","0.940","1003.000","","18.500","-99.000","-99.000","-99.000","22.500","","17.000",""
"C0S900","2020-04-12 00:00:00","27.000","231.000","2.600","25.400","0.760","1010.000","","0.000","-99.000","-99.000","-99.000","26.100","","22.900",""
"C0SA00","2020-04-12 00:00:00","466.000","0.000","0.000","18.800","1.000","959.600","","0.000","-99.000","-99.000","-99.000","24.000","","15.500",""
"C0V730","2020-04-12 00:00:00","33.000","344.000","2.200","23.300","0.900","1010.100","","0.000","-99.000","-99.000","-99.000","29.100","","21.500",""
"C0G730","2020-04-12 00:00:00","27.000","14.000","2.300","19.300","0.970","1012.400","","2.000","-99.000","-99.000","-99.000","24.500","","18.900",""
"C0Z300","2020-04-12 00:00:00","182.000","15.000","0.300","20.000","0.990","993.400","","0.000","-99.000","-99.000","-99.000","25.500","","17.000",""
"C0H9A0","2020-04-12 00:00:00","1595.000","318.000","0.600","13.300","0.970","846.300","","3.500","-99.000","-99.000","-99.000","19.300","","9.600",""
"C0S840","2020-04-12 00:00:00","22.000","255.000","1.700","20.500","0.970","1011.000","","0.000","-99.000","-99.000","-99.000","26.600","","18.700",""
"C0Z150","2020-04-12 00:00:00","27.000","272.000","1.400","21.000","0.960","1010.400","","0.000","-99.000","-99.000","-99.000","24.600","","18.200",""
"C0W170","2020-04-12 00:00:00","42.000","47.000","6.700","14.600","0.910","1010.200","","6.000","-99.000","-99.000","-99.000","16.500","","14.600",""
"C0E540","2020-04-12 00:00:00","32.000","140.000","0.500","18.200","0.970","1011.800","","18.500","-99.000","-99.000","-99.000","22.200","","17.800",""
"C0D660","2020-04-12 00:00:00","65.000","148.000","0.600","18.100","0.950","1008.000","","19.500","-99.000","-99.000","-99.000","21.700","","17.000",""
"C0U650","2020-04-12 00:00:00","442.000","324.000","0.600","17.100","1.000","963.900","","3.000","-99.000","-99.000","-99.000","22.100","","15.700",""
"C0G810","2020-04-12 00:00:00","26.000","16.000","1.300","20.000","0.960","1011.600","","1.500","-99.000","-99.000","-99.000","27.200","","19.700",""
"C0F9Z0","2020-04-12 00:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M410","2020-04-12 00:00:00","245.000","0.000","0.000","20.700","0.890","982.100","","0.000","-99.000","-99.000","-99.000","28.600","","17.000",""
"C0I410","2020-04-12 00:00:00","180.000","7.000","1.400","19.700","0.980","993.500","","4.500","-99.000","-99.000","-99.000","27.300","","17.600",""
"C0R840","2020-04-12 00:00:00","536.000","291.000","9.000","19.800","0.830","951.600","","0.000","15.000","284.000","","24.100","","16.300",""
"C0K250","2020-04-12 00:00:00","12.000","17.000","2.000","19.700","0.980","1013.400","","1.000","-99.000","-99.000","-99.000","27.100","","17.400",""
"C0AH80","2020-04-12 00:00:00","68.000","0.000","0.000","17.600","0.990","1006.300","","19.000","-99.000","-99.000","-99.000","23.800","","17.600",""
"C0V640","2020-04-12 00:00:00","35.000","18.000","2.800","23.000","0.810","1009.500","","0.000","-99.000","-99.000","-99.000","27.700","","19.900",""
"C0S920","2020-04-12 00:00:00","98.000","30.000","0.400","21.300","0.920","996.100","","0.000","-99.000","-99.000","-99.000","26.100","","17.500",""
"C0S830","2020-04-12 00:00:00","288.000","181.000","0.300","20.000","0.960","981.400","","0.500","-99.000","-99.000","-99.000","27.000","","18.700",""
"C0V800","2020-04-12 00:00:00","256.000","0.000","0.200","22.600","0.860","982.700","","0.000","-99.000","-99.000","-99.000","29.100","","18.400",""
"C0R140","2020-04-12 00:00:00","740.000","314.000","0.900","18.700","0.840","933.100","","0.000","-99.000","-99.000","-99.000","25.900","","16.300",""
"C0K410","2020-04-12 00:00:00","20.000","14.000","2.200","20.000","0.910","1011.200","","0.000","-99.000","-99.000","-99.000","27.800","","19.300",""
"C0M860","2020-04-12 00:00:00","578.000","0.000","0.000","19.100","0.850","949.000","","-99.000","-99.000","-99.000","-99.000","26.600","","16.300",""
"C0F000","2020-04-12 00:00:00","273.000","2.000","2.000","17.400","0.990","980.600","","4.000","-99.000","-99.000","-99.000","23.600","","17.200",""
"C0W150","2020-04-12 00:00:00","42.000","0.000","0.000","18.200","0.950","1011.300","","0.000","-99.000","-99.000","-99.000","21.400","","17.900",""
"C0AH90","2020-04-12 00:00:00","660.000","205.000","1.100","15.400","0.980","942.000","","8.000","-99.000","-99.000","-99.000","20.600","","12.500",""
"C0F9K0","2020-04-12 00:00:00","30.000","81.000","1.400","18.500","0.980","1010.300","","7.500","-99.000","-99.000","-99.000","22.500","","18.200",""
"C0H990","2020-04-12 00:00:00","3076.000","205.000","9.500","5.300","0.990","703.900","","6.000","15.200","220.000","","7.200","","1.900",""
"C0V260","2020-04-12 00:00:00","126.000","203.000","0.800","21.800","0.910","999.100","","0.000","-99.000","-99.000","-99.000","31.100","","18.400",""
"C0S970","2020-04-12 00:00:00","19.000","295.000","2.700","21.700","0.870","1009.600","","0.000","-99.000","-99.000","-99.000","25.500","","19.900",""
"C0U940","2020-04-12 00:00:00","25.000","0.000","0.200","19.200","0.990","1011.900","","3.000","-99.000","-99.000","-99.000","25.300","","17.000",""
"C0A860","2020-04-12 00:00:00","362.000","325.000","0.600","16.300","1.000","973.000","","10.000","-99.000","-99.000","-99.000","23.500","","15.800",""
"C0R710","2020-04-12 00:00:00","117.000","292.000","4.800","22.700","0.840","999.700","","0.000","-99.000","-99.000","-99.000","27.400","","21.200",""
"C0I480","2020-04-12 00:00:00","2165.000","128.000","0.700","10.000","0.990","787.900","","11.500","-99.000","-99.000","-99.000","12.800","","5.800",""
"C0G910","2020-04-12 00:00:00","42.000","359.000","3.000","19.500","0.980","1008.900","","1.500","-99.000","-99.000","-99.000","26.100","","19.400",""
"C0X080","2020-04-12 00:00:00","2.000","22.000","2.300","21.600","0.830","1013.500","","0.000","-99.000","-99.000","-99.000","29.600","","18.300",""
"C0AH00","2020-04-12 00:00:00","38.000","233.000","0.300","18.300","1.000","1010.200","","16.000","-99.000","-99.000","-99.000","24.000","","18.200",""
"C0V700","2020-04-12 00:00:00","24.000","16.000","2.700","23.200","0.790","1009.900","","0.000","-99.000","-99.000","-99.000","27.500","","22.400",""
"C0AD00","2020-04-12 00:00:00","86.000","210.000","0.900","19.100","0.940","1005.400","","10.500","-99.000","-99.000","-99.000","24.300","","17.600",""
"C0O900","2020-04-12 00:00:00","9.000","16.000","1.800","21.500","0.990","1012.900","","0.000","-99.000","-99.000","-99.000","28.700","","18.700",""
"C0R570","2020-04-12 00:00:00","37.000","2.000","1.600","23.300","0.830","1007.900","","0.000","-99.000","-99.000","-99.000","30.000","","20.900",""
"C0AG90","2020-04-12 00:00:00","25.000","239.000","0.400","18.600","1.000","1012.700","","16.000","-99.000","-99.000","-99.000","24.400","","18.400",""
"C0V760","2020-04-12 00:00:00","30.000","19.000","1.800","22.900","0.860","1010.600","","0.000","-99.000","-99.000","-99.000","28.600","","20.700",""
"C0T9I0","2020-04-12 00:00:00","152.000","201.000","0.500","19.600","0.930","996.500","","0.000","-99.000","-99.000","-99.000","24.500","","17.100",""
"C0O980","2020-04-12 00:00:00","18.000","33.000","1.300","21.600","0.890","1012.800","","0.000","-99.000","-99.000","-99.000","30.200","","17.800",""
"C0R270","2020-04-12 00:00:00","51.000","341.000","2.400","23.800","0.940","1005.800","","0.000","-99.000","-99.000","-99.000","28.800","","20.900",""
